timestamp,ip_address,user,method,endpoint,status_code,response_bytes,requests_per_minute,user_agent,is_anomaly
2025-03-01T19:40:51,192.168.1.28,user_7,POST,/api/search,200,4130,6,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0),0
2025-03-01T18:56:18,192.168.1.226,user_5,GET,/api/orders,200,1980,10,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T15:57:13,192.168.1.152,user_45,POST,/api/orders,201,3169,14,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T17:32:35,192.168.1.94,user_19,GET,/login,304,1848,4,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T11:00:16,192.168.1.60,user_42,GET,/login,304,1979,3,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T07:15:41,192.168.1.236,user_24,GET,/home,201,1726,8,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-03-01T14:17:56,192.168.1.243,user_7,GET,/dashboard,200,4464,9,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T11:12:32,192.168.1.135,user_47,GET,/dashboard,304,1204,9,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T19:35:20,192.168.1.250,user_3,GET,/home,200,916,6,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-03-01T21:54:54,192.168.1.225,user_12,POST,/api/orders,200,3122,10,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T20:03:49,192.168.1.81,user_2,POST,/api/orders,200,4271,2,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0),0
2025-03-01T07:10:55,192.168.1.49,user_48,GET,/api/search,301,3163,2,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T09:09:15,192.168.1.199,user_30,GET,/api/products,200,871,11,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T05:37:18,10.0.243.250,user_3,POST,/admin/users/delete,401,0,241,sqlmap/1.7,1
2025-03-01T05:15:17,10.0.245.22,user_7,POST,/admin/users/delete,404,116433,276,,1
2025-03-01T11:30:44,192.168.1.37,user_3,GET,/dashboard,200,2455,2,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T13:32:37,192.168.1.53,user_50,GET,/api/orders,301,2061,5,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-03-01T19:07:12,192.168.1.252,user_7,POST,/api/search,301,2527,4,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-03-01T15:59:19,192.168.1.149,user_31,GET,/api/orders,301,4925,1,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0),0
2025-03-01T03:28:55,10.0.250.109,user_8,POST,/admin/config,502,27,72,,1
2025-03-01T21:09:46,192.168.1.86,user_5,GET,/api/search,301,2567,5,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T17:43:15,192.168.1.205,user_26,POST,/api/orders,301,1504,10,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T19:03:13,192.168.1.198,user_4,POST,/login,200,3588,8,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T20:18:47,192.168.1.173,user_39,GET,/home,304,4443,7,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0),0
2025-03-01T15:14:36,192.168.1.135,user_48,GET,/login,301,3699,10,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0),0
2025-03-01T13:14:35,192.168.1.218,user_46,GET,/login,200,3266,9,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0),0
2025-03-01T16:53:19,192.168.1.90,user_49,POST,/api/users,304,2365,4,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T14:13:08,192.168.1.188,user_10,GET,/dashboard,304,4562,14,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-03-01T09:06:11,192.168.1.130,user_8,GET,/home,200,1213,14,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T09:08:27,192.168.1.60,user_27,POST,/api/users,301,3325,8,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T19:04:40,192.168.1.221,user_34,GET,/dashboard,304,595,14,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-03-01T05:47:18,10.0.56.31,user_2,DELETE,/admin/users/delete,401,176865,253,curl/7.88.1,1
2025-03-01T10:59:52,192.168.1.249,user_19,GET,/api/orders,200,3262,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-03-01T16:08:52,192.168.1.191,user_48,POST,/home,301,3585,3,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-03-01T12:44:07,192.168.1.218,user_3,GET,/login,304,2211,3,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T16:18:50,192.168.1.168,user_24,GET,/api/users,200,4831,9,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T10:13:01,192.168.1.34,user_28,GET,/home,301,409,13,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-03-01T14:45:04,192.168.1.21,user_41,GET,/login,200,3481,2,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-03-01T12:40:08,192.168.1.9,user_32,POST,/api/orders,200,1732,9,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T17:40:58,192.168.1.229,user_40,POST,/api/orders,200,1889,13,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T18:21:50,192.168.1.90,user_13,GET,/api/products,200,428,10,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T19:07:49,192.168.1.190,user_34,POST,/home,200,1660,11,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T07:52:44,192.168.1.244,user_28,GET,/api/orders,301,4679,2,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0),0
2025-03-01T09:55:14,192.168.1.95,user_6,GET,/api/orders,200,1904,12,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-03-01T22:17:19,192.168.1.104,user_18,POST,/api/search,200,1586,7,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-03-01T17:14:18,192.168.1.118,user_49,GET,/login,201,2982,4,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T14:10:09,192.168.1.92,user_8,GET,/dashboard,200,2300,13,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T15:55:19,192.168.1.13,user_46,GET,/api/orders,301,2710,11,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T20:33:26,192.168.1.161,user_12,GET,/api/orders,301,1842,10,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T14:29:17,192.168.1.252,user_36,GET,/api/products,200,2955,9,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T09:35:11,192.168.1.141,user_6,GET,/home,200,3116,9,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-03-01T07:26:35,192.168.1.51,user_37,GET,/api/orders,201,1941,9,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T16:39:56,192.168.1.31,user_33,GET,/api/orders,301,3133,10,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-03-01T22:09:40,192.168.1.189,user_20,GET,/api/orders,200,991,13,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T07:41:18,192.168.1.176,user_22,GET,/api/products,201,3841,3,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-03-01T21:23:37,192.168.1.30,user_9,GET,/api/products,304,2017,14,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T08:23:39,192.168.1.76,user_43,GET,/home,304,1743,12,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T07:26:16,192.168.1.196,user_40,POST,/home,304,1858,14,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T21:14:54,192.168.1.13,user_17,GET,/home,200,656,9,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-03-01T01:53:41,10.0.45.244,user_1,PUT,/api/../etc/passwd,500,26,441,sqlmap/1.7,1
2025-03-01T13:59:24,192.168.1.120,user_49,POST,/api/products,200,3603,2,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0),0
2025-03-01T18:05:08,192.168.1.229,user_19,GET,/api/products,201,4624,8,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0),0
2025-03-01T18:10:39,192.168.1.39,user_11,GET,/dashboard,200,2075,10,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T13:15:19,192.168.1.229,user_29,GET,/api/users,200,2952,11,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-03-01T08:19:44,192.168.1.21,user_48,GET,/api/users,200,3700,7,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T20:22:39,192.168.1.17,user_13,POST,/dashboard,304,2310,9,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T12:06:11,192.168.1.54,user_32,GET,/api/products,200,1612,3,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T07:26:05,192.168.1.176,user_27,POST,/api/products,201,1641,12,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0),0
2025-03-01T11:10:30,192.168.1.131,user_33,GET,/dashboard,304,1937,11,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T18:43:32,192.168.1.79,user_7,POST,/api/orders,304,1767,7,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T19:35:16,192.168.1.42,user_29,GET,/api/orders,201,3993,14,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T17:12:13,192.168.1.51,user_31,GET,/api/users,201,988,11,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0),0
2025-03-01T09:10:18,192.168.1.96,user_25,GET,/api/users,200,3367,10,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T08:46:18,192.168.1.186,user_23,GET,/api/orders,301,3612,3,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T20:27:49,192.168.1.109,user_40,POST,/api/products,301,3956,8,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T21:52:35,192.168.1.206,user_10,GET,/login,201,4179,11,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0),0
2025-03-01T20:10:10,192.168.1.220,user_45,GET,/api/products,200,1764,3,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T20:08:21,192.168.1.252,user_4,GET,/api/users,304,1981,12,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T09:14:25,192.168.1.222,user_27,GET,/dashboard,200,4732,14,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T15:06:30,192.168.1.55,user_33,GET,/home,304,4578,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-03-01T14:53:01,192.168.1.142,user_33,GET,/home,200,2179,8,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T12:19:44,192.168.1.242,user_27,GET,/api/search,304,4526,4,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T20:41:02,192.168.1.253,user_7,GET,/home,200,2611,10,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T08:03:46,192.168.1.74,user_19,POST,/login,200,4214,4,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T12:07:18,192.168.1.218,user_47,GET,/home,200,3654,10,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T14:25:38,192.168.1.88,user_14,GET,/dashboard,200,2937,13,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T22:47:09,192.168.1.58,user_42,GET,/api/orders,200,4493,12,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-03-01T22:32:27,192.168.1.177,user_4,GET,/api/orders,201,2713,11,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T20:44:54,192.168.1.45,user_1,POST,/api/search,200,1141,9,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T09:13:24,192.168.1.253,user_30,GET,/home,301,4198,5,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T23:44:30,10.0.4.5,user_6,PUT,/admin/export-all,502,21,257,curl/7.88.1,1
2025-03-01T12:59:59,192.168.1.36,user_35,POST,/home,304,4552,10,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0),0
2025-03-01T18:53:22,192.168.1.65,user_8,GET,/api/orders,201,2662,13,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T14:22:56,192.168.1.86,user_27,POST,/login,200,446,6,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T13:52:45,192.168.1.246,user_19,GET,/api/users,304,845,5,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0),0
2025-03-01T18:17:15,192.168.1.151,user_15,GET,/api/orders,301,1973,13,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0),0
2025-03-01T18:23:19,192.168.1.116,user_47,GET,/home,200,595,3,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T22:20:47,192.168.1.8,user_12,POST,/api/search,200,2334,2,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0),0
2025-03-01T22:58:02,192.168.1.97,user_21,POST,/api/search,301,2546,8,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0),0
2025-03-01T18:23:15,192.168.1.178,user_6,GET,/login,301,3134,9,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-03-01T22:05:58,192.168.1.48,user_29,GET,/api/search,200,3958,6,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T11:28:09,192.168.1.191,user_41,GET,/home,200,4333,2,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T01:29:29,10.0.225.153,user_7,PUT,/api/debug,404,107730,413,python-requests/2.31.0,1
2025-03-01T14:15:36,192.168.1.154,user_50,POST,/api/search,201,1758,11,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T19:14:31,192.168.1.192,user_21,POST,/api/products,304,4919,7,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-03-01T19:17:57,192.168.1.202,user_24,GET,/api/search,201,1856,1,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T10:39:37,192.168.1.187,user_45,POST,/api/orders,200,4478,6,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T18:59:56,192.168.1.84,user_31,GET,/api/orders,200,2316,14,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T22:32:24,192.168.1.11,user_4,POST,/home,200,756,12,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T07:52:01,192.168.1.109,user_25,GET,/home,201,3546,7,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T10:33:07,192.168.1.161,user_2,GET,/api/users,201,2714,6,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0),0
2025-03-01T17:03:43,192.168.1.129,user_46,GET,/api/orders,200,2362,9,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T20:47:42,192.168.1.63,user_33,GET,/dashboard,200,4525,6,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T12:50:04,192.168.1.154,user_34,GET,/dashboard,201,4737,10,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-03-01T09:14:05,192.168.1.192,user_35,GET,/api/users,200,3802,10,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-03-01T22:44:48,192.168.1.212,user_46,GET,/api/orders,201,686,6,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0),0
2025-03-01T20:06:17,192.168.1.54,user_39,GET,/home,200,4006,4,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0),0
2025-03-01T08:49:38,192.168.1.128,user_22,GET,/login,301,4615,5,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T08:14:52,192.168.1.33,user_47,GET,/api/orders,200,2215,13,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T20:35:49,192.168.1.160,user_15,GET,/api/search,201,258,11,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T12:35:31,192.168.1.70,user_47,POST,/api/products,200,1493,4,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-03-01T17:45:51,192.168.1.208,user_37,POST,/api/orders,200,4992,5,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T11:28:54,192.168.1.182,user_13,GET,/login,200,4436,11,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-03-01T10:58:42,192.168.1.23,user_42,GET,/dashboard,200,4807,4,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T15:38:27,192.168.1.205,user_31,GET,/home,200,3798,10,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T18:29:50,192.168.1.146,user_14,POST,/dashboard,301,1974,13,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-03-01T02:58:12,10.0.81.62,user_4,PATCH,/admin/users/delete,403,14,221,,1
2025-03-01T20:25:03,192.168.1.4,user_46,GET,/api/orders,201,1140,8,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0),0
2025-03-01T08:11:18,192.168.1.58,user_37,GET,/api/search,200,2065,12,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T18:12:57,192.168.1.23,user_19,GET,/login,200,477,11,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T07:52:28,192.168.1.118,user_15,GET,/login,200,4712,3,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T14:49:07,192.168.1.27,user_41,GET,/api/orders,304,1422,5,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T09:46:45,192.168.1.65,user_42,GET,/api/search,200,492,1,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T03:38:47,10.0.237.215,user_5,POST,/api/v1/internal/keys,401,480246,473,,1
2025-03-01T16:37:34,192.168.1.141,user_4,POST,/api/search,200,986,6,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T10:35:06,192.168.1.103,user_25,GET,/api/orders,200,2378,5,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T20:41:51,192.168.1.126,user_26,POST,/api/search,201,816,6,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T11:34:51,192.168.1.75,user_24,POST,/login,200,1089,14,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T14:12:57,192.168.1.38,user_46,GET,/api/users,201,242,6,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T08:51:28,192.168.1.214,user_3,GET,/api/search,201,3787,2,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T18:09:34,192.168.1.175,user_31,GET,/api/users,301,3877,11,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T11:08:44,192.168.1.113,user_26,GET,/api/search,201,1184,7,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T17:03:35,192.168.1.246,user_18,GET,/login,301,3379,6,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T02:23:22,10.0.44.98,user_6,DELETE,/api/v1/internal/keys,403,28,55,nikto/2.5.0,1
2025-03-01T10:08:15,192.168.1.3,user_34,GET,/api/search,301,2411,7,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-03-01T20:37:20,192.168.1.231,user_49,GET,/api/search,301,814,6,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T03:08:16,10.0.15.184,user_6,DELETE,/api/debug,403,34,358,,1
2025-03-01T11:14:19,192.168.1.111,user_37,GET,/api/products,200,757,7,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T09:02:22,192.168.1.241,user_40,GET,/api/search,301,3458,4,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-03-01T14:40:53,192.168.1.244,user_6,POST,/api/products,200,552,8,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-03-01T13:49:26,192.168.1.153,user_23,GET,/api/orders,201,409,3,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0),0
2025-03-01T19:44:51,192.168.1.220,user_38,GET,/api/users,200,4799,3,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-03-01T09:14:02,192.168.1.226,user_4,GET,/home,301,260,11,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T13:55:31,192.168.1.134,user_11,GET,/home,201,3883,13,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0),0
2025-03-01T13:15:00,192.168.1.228,user_35,GET,/api/orders,200,1249,3,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0),0
2025-03-01T08:31:05,192.168.1.248,user_10,GET,/api/orders,200,3561,9,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T22:23:05,192.168.1.121,user_14,GET,/api/search,200,2909,9,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0),0
2025-03-01T16:46:38,192.168.1.57,user_44,GET,/login,200,1302,10,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T15:49:19,192.168.1.167,user_13,GET,/api/orders,200,2886,8,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T12:23:27,192.168.1.7,user_40,POST,/home,201,3968,11,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-03-01T18:42:43,192.168.1.26,user_14,GET,/api/orders,200,3888,1,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T20:27:55,192.168.1.62,user_15,GET,/api/search,201,3015,9,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T22:18:37,192.168.1.81,user_29,GET,/dashboard,301,3601,4,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T09:13:55,192.168.1.222,user_44,GET,/api/search,301,2370,12,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-03-01T21:58:56,192.168.1.140,user_44,POST,/home,200,2886,8,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T18:27:07,192.168.1.162,user_42,GET,/api/users,200,2847,10,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-03-01T16:49:34,192.168.1.34,user_41,GET,/api/orders,200,2522,5,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0),0
2025-03-01T03:15:34,10.0.99.41,user_9,PUT,/admin/export-all,403,351364,386,nikto/2.5.0,1
2025-03-01T20:13:19,192.168.1.222,user_2,POST,/api/orders,200,2837,8,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T16:02:14,192.168.1.182,user_16,POST,/api/products,200,3608,4,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T12:14:49,192.168.1.145,user_17,GET,/api/orders,304,3603,8,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T12:23:39,192.168.1.122,user_28,GET,/api/orders,200,528,4,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0),0
2025-03-01T11:51:47,192.168.1.226,user_1,GET,/api/search,200,3867,8,Mozilla/5.0 (X11; Linux x86_64),0
2025-03-01T11:07:38,192.168.1.33,user_22,POST,/home,200,1972,2,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0),0
2025-03-01T19:46:45,192.168.1.155,user_33,GET,/dashboard,201,4836,2,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T15:58:04,192.168.1.19,user_11,POST,/api/search,201,3257,6,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-03-01T07:55:40,192.168.1.120,user_42,GET,/api/orders,200,2614,13,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-03-01T11:06:27,192.168.1.131,user_14,GET,/dashboard,200,4889,10,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T12:26:13,192.168.1.173,user_20,GET,/api/products,301,989,11,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-03-01T12:55:14,192.168.1.220,user_15,POST,/api/search,301,4312,12,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0),0
2025-03-01T17:48:59,192.168.1.216,user_44,GET,/api/users,301,4116,8,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T20:51:40,192.168.1.48,user_47,POST,/api/search,200,4530,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-03-01T12:14:36,192.168.1.25,user_12,GET,/login,201,3202,13,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0),0
2025-03-01T10:46:51,192.168.1.46,user_30,GET,/login,200,1685,11,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T17:27:24,192.168.1.195,user_14,GET,/api/orders,200,4233,9,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0),0
2025-03-01T19:03:06,192.168.1.74,user_31,POST,/login,304,4680,10,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-03-01T18:26:12,192.168.1.58,user_47,GET,/api/products,200,4925,14,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0),0
2025-03-01T19:14:57,192.168.1.90,user_47,POST,/login,200,2476,13,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T23:44:48,10.0.25.29,user_1,PUT,/admin/config,404,3,305,sqlmap/1.7,1
2025-03-01T18:51:27,192.168.1.240,user_34,GET,/home,200,633,3,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-03-01T16:07:41,192.168.1.35,user_25,GET,/home,200,4742,13,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-03-01T12:22:51,192.168.1.173,user_12,GET,/api/orders,201,2911,6,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T20:04:05,192.168.1.26,user_22,GET,/api/users,200,422,9,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-03-01T16:22:50,192.168.1.241,user_20,GET,/api/search,304,2428,2,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0),0
2025-03-01T21:07:00,192.168.1.168,user_1,GET,/login,201,3670,13,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0),0
2025-03-01T12:30:10,192.168.1.139,user_5,GET,/login,200,346,7,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T11:34:50,192.168.1.194,user_10,POST,/dashboard,201,2066,8,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T17:37:02,192.168.1.161,user_50,GET,/api/products,301,3234,12,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0),0
2025-03-01T15:22:14,192.168.1.48,user_28,GET,/api/orders,201,3278,1,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T16:34:38,192.168.1.85,user_29,GET,/api/search,200,1267,13,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-03-01T20:58:26,192.168.1.15,user_28,GET,/api/search,301,4377,4,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-03-01T11:09:16,192.168.1.159,user_10,POST,/api/orders,304,4067,1,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0),0
